"hhid","h04_sex","h13_did_work","h14_cls_wkr","hgc"
"2069100000000044691",1,1,1,"No Grade Completed"
"2069200000000044692",1,1,1,"Grade 1 to Grade 6/7"
"2069300000000044693",1,1,3,"Elementary Graduate"
"2069400000000044694",1,1,1,"JHS Undergraduate"
"2069500000000044695",1,1,1,"No Grade Completed"
"2069700000000044697",1,1,3,"Elementary Graduate"
"2069800000000044698",1,1,1,"Bachelor Level Education Graduate"
"2069900000000044699",1,1,1,"JHS Graduate"
"2070000000000044700",1,1,3,"Grade 1 to Grade 6/7"
"2070100000000044701",1,1,1,"JHS Graduate"
"2070200000000044702",1,1,3,"Grade 1 to Grade 6/7"
"2070300000000044703",1,1,3,"Grade 1 to Grade 6/7"
"2070400000000044704",1,1,3,"Grade 1 to Grade 6/7"
"2070600000000044706",1,1,3,"Grade 1 to Grade 6/7"
"2070800000000044708",1,1,1,"Post Secondary/Non Tertiary Education Graduate"
"2070900000000044709",1,1,2,"JHS Undergraduate"
"2071000000000044710",1,2,"","Elementary Graduate"
"2071100000000044711",1,1,1,"JHS Graduate"
"2071200000000044712",1,1,3,"JHS Undergraduate"
"2071300000000044713",1,1,3,"JHS Undergraduate"
"2071400000000044714",1,1,3,"Elementary Graduate"
"2071800000000044718",1,1,3,"Grade 1 to Grade 6/7"
"2071900000000044719",1,2,"","JHS Undergraduate"
"2072000000000044720",1,1,3,"Grade 1 to Grade 6/7"
"2072400000000044724",1,2,"","Elementary Graduate"
"2072500000000044725",1,1,3,"JHS Undergraduate"
"2072700000000044727",1,2,"","Bachelor Level Education Graduate"
"2072800000000044728",1,1,1,"Grade 1 to Grade 6/7"
"2073000000000044730",1,1,3,"Grade 1 to Grade 6/7"
"2073100000000044731",1,1,1,"Grade 1 to Grade 6/7"
"2073300000000044733",1,2,"","JHS Graduate"
"2073400000000044734",1,2,"","Master Level Education Graduate"
"2073600000000044736",1,1,3,"Grade 1 to Grade 6/7"
"2073700000000044737",1,1,1,"JHS Undergraduate"
"2073800000000044738",1,1,1,"Grade 1 to Grade 6/7"
"2073900000000044739",1,1,1,"JHS Undergraduate"
"2074000000000044740",1,1,1,"Elementary Graduate"
"2074200000000044742",1,1,3,"Elementary Graduate"
"2074300000000044743",1,1,3,"Grade 1 to Grade 6/7"
"2074400000000044744",1,1,3,"Grade 1 to Grade 6/7"
"2074500000000044745",1,1,3,"Elementary Graduate"
"2074600000000044746",1,1,3,"Elementary Graduate"
"2074700000000044747",1,1,3,"Grade 1 to Grade 6/7"
"2074800000000044748",1,1,1,"Grade 1 to Grade 6/7"
"2074900000000044749",1,1,1,"JHS Undergraduate"
"2075000000000044750",1,1,3,"JHS Undergraduate"
"2075100000000044751",1,1,1,"JHS Undergraduate"
"2075200000000044752",1,1,3,"JHS Undergraduate"
"2075300000000044753",1,1,3,"JHS Undergraduate"
"2075400000000044754",1,1,1,"Elementary Graduate"
"2075500000000044755",1,1,3,"Elementary Graduate"
"2075600000000044756",1,2,"","JHS Graduate"
"2075700000000044757",1,1,1,"JHS Undergraduate"
"2075800000000044758",1,1,3,"JHS Graduate"
"2075900000000044759",1,1,4,"JHS Graduate"
"2076100000000044761",1,1,3,"Short Cycle Tertiary Education Graduate"
"2076300000000044763",1,1,3,"JHS Graduate"
"2076400000000044764",1,1,3,"Bachelor Level Education Graduate"
"2076500000000044765",1,1,0,"Grade 1 to Grade 6/7"
"2076600000000044766",1,1,5,"Grade 1 to Grade 6/7"
"2076700000000044767",1,1,3,"JHS Undergraduate"
"2076800000000044768",1,2,"","Grade 1 to Grade 6/7"
"2076900000000044769",1,1,3,"Grade 1 to Grade 6/7"
"2077100000000044771",1,1,3,"JHS Graduate"
"2077200000000044772",1,1,3,"Grade 1 to Grade 6/7"
"2077300000000044773",1,2,"","JHS Undergraduate"
"2077400000000044774",1,1,3,"JHS Graduate"
"2077500000000044775",1,1,3,"Post Secondary/Non Tertiary Education Graduate"
"2077600000000044776",1,1,3,"Grade 1 to Grade 6/7"
"2077700000000044777",1,1,3,"Grade 1 to Grade 6/7"
"2077800000000044778",1,1,5,"Grade 1 to Grade 6/7"
"2077900000000044779",1,1,3,"Grade 1 to Grade 6/7"
"2078000000000044780",1,1,3,"Short Cycle Tertiary Education Undergrad"
"2078100000000044781",1,1,3,"JHS Graduate"
"2078200000000044782",1,2,"","Short Cycle Tertiary Education Undergrad"
"2078300000000044783",1,1,3,"Elementary Graduate"
"2078400000000044784",1,1,1,"Grade 1 to Grade 6/7"
"2078500000000044785",1,1,1,"JHS Undergraduate"
"2078600000000044786",1,1,1,"JHS Undergraduate"
"2078700000000044787",1,1,1,"JHS Undergraduate"
"2078800000000044788",1,1,1,"JHS Undergraduate"
"2078900000000044789",1,1,3,"Elementary Graduate"
"2079000000000044790",1,1,3,"Bachelor Level Education Graduate"
"2079200000000044792",1,1,1,"JHS Graduate"
"2079400000000044794",1,1,1,"Short Cycle Tertiary Education Undergrad"
"2079500000000044795",1,1,1,"Short Cycle Tertiary Education Undergrad"
"2079700000000044797",1,1,3,"Bachelor Level Education Graduate"
"2079900000000044799",1,1,3,"JHS Undergraduate"
"2080000000000044800",1,1,1,"JHS Graduate"
"2080100000000044801",1,2,"","Grade 1 to Grade 6/7"
"2080200000000044802",1,1,2,"JHS Graduate"
"2080400000000044804",1,2,"","JHS Undergraduate"
"2080600000000044806",1,2,"","Short Cycle Tertiary Education Undergrad"
"2080700000000044807",1,1,1,"JHS Graduate"
"2080900000000044809",1,1,4,"JHS Graduate"
"2081000000000044810",1,1,1,"JHS Graduate"
"2081100000000044811",1,1,1,"Bachelor Level Education Graduate"
"2081300000000044813",1,1,1,"Elementary Graduate"
"2081400000000044814",1,1,3,"Grade 1 to Grade 6/7"
"2081500000000044815",1,2,"","Elementary Graduate"
"2081600000000044816",1,1,2,"JHS Undergraduate"
"2081700000000044817",1,1,1,"JHS Undergraduate"
"2081800000000044818",1,1,1,"JHS Undergraduate"
"2082000000000044820",1,1,1,"Grade 1 to Grade 6/7"
"2082100000000044821",1,1,1,"JHS Graduate"
"2082300000000044823",1,1,1,"Elementary Graduate"
"2082500000000044825",1,1,3,"Grade 1 to Grade 6/7"
"2082600000000044826",1,1,1,"JHS Graduate"
"2082700000000044827",1,1,1,"JHS Undergraduate"
"2082800000000044828",1,1,3,"Post Secondary/Non Tertiary Education Graduate"
"2082900000000044829",1,1,3,"Grade 1 to Grade 6/7"
"2083000000000044830",1,1,1,"Elementary Graduate"
"2083100000000044831",1,1,3,"Grade 1 to Grade 6/7"
"2083200000000044832",1,1,3,"JHS Graduate"
"2083300000000044833",1,1,1,"JHS Graduate"
"2083500000000044835",1,1,3,"Elementary Graduate"
"2083600000000044836",1,1,3,"Elementary Graduate"
"2083800000000044838",1,1,3,"Grade 1 to Grade 6/7"
"2083900000000044839",1,1,1,"JHS Graduate"
"2084000000000044840",1,1,3,"JHS Graduate"
"2084100000000044841",1,2,"","JHS Undergraduate"
"2084300000000044843",1,1,1,"Elementary Graduate"
"2084400000000044844",1,2,"","JHS Graduate"
"2084500000000044845",1,2,"","JHS Undergraduate"
"2084600000000044846",1,2,"","Short Cycle Tertiary Education Graduate"
"2084700000000044847",1,1,2,"Bachelor Level Education Undergrad"
"2084800000000044848",1,1,1,"JHS Undergraduate"
"2084900000000044849",1,1,3,"Post Secondary/Non Tertiary Education Graduate"
"2085000000000044850",1,1,1,"JHS Graduate"
"2085100000000044851",1,1,3,"JHS Undergraduate"
"2085200000000044852",1,2,"","Graduate 60000"
"2085300000000044853",1,2,"","JHS Graduate"
"2085400000000044854",1,1,2,"Elementary Graduate"
"2085800000000044858",1,1,1,"Bachelor Level Education Graduate"
"2085900000000044859",1,2,"","Grade 1 to Grade 6/7"
"2086000000000044860",1,1,1,"Elementary Graduate"
"2086200000000044862",1,1,3,"Grade 1 to Grade 6/7"
"2086300000000044863",1,1,1,"JHS Graduate"
"2086400000000044864",1,1,1,"JHS Undergraduate"
"2086500000000044865",1,1,1,"JHS Graduate"
"2086600000000044866",1,1,3,"Elementary Graduate"
"2086700000000044867",1,1,1,"Post Secondary/Non Tertiary Education Undergrad"
"2086800000000044868",1,1,3,"Grade 1 to Grade 6/7"
"2086900000000044869",1,1,1,"No Grade Completed"
"2087000000000044870",1,1,1,"Grade 1 to Grade 6/7"
"2087100000000044871",1,1,1,"JHS Graduate"
"2087300000000044873",1,1,1,"Bachelor Level Education Graduate"
"2087400000000044874",1,1,1,"Elementary Graduate"
"2087600000000044876",1,1,3,"Elementary Graduate"
"2087700000000044877",1,1,1,"JHS Graduate"
"2087800000000044878",1,1,1,"JHS Undergraduate"
"2087900000000044879",1,1,2,"Short Cycle Tertiary Education Graduate"
"2088000000000044880",1,1,1,"JHS Graduate"
"2088200000000044882",1,1,1,"JHS Undergraduate"
"2088300000000044883",1,1,3,"JHS Graduate"
"2088400000000044884",1,1,1,"JHS Graduate"
"2088600000000044886",1,1,1,"JHS Graduate"
"2088700000000044887",1,1,1,"JHS Graduate"
"2088800000000044888",1,1,3,"JHS Graduate"
"2088900000000044889",1,1,3,"JHS Graduate"
"2089100000000044891",1,1,1,"Grade 1 to Grade 6/7"
"2089200000000044892",1,1,1,"Bachelor Level Education Graduate"
"2089300000000044893",1,1,3,"Bachelor Level Education Graduate"
"2089400000000044894",1,1,1,"Grade 1 to Grade 6/7"
"2089500000000044895",1,1,1,"Elementary Graduate"
"2089600000000044896",1,1,3,"Grade 1 to Grade 6/7"
"2089700000000044897",1,1,3,"JHS Graduate"
"2089900000000044899",1,1,3,"JHS Graduate"
"2090000000000044900",1,1,3,"JHS Undergraduate"
"2090100000000044901",1,2,"","Grade 1 to Grade 6/7"
"2090300000000044903",1,2,"","Grade 1 to Grade 6/7"
"2090400000000044904",1,1,5,"JHS Undergraduate"
"2090500000000044905",1,1,3,"JHS Graduate"
"2090600000000044906",1,1,3,"Grade 1 to Grade 6/7"
"2090700000000044907",1,1,4,"JHS Undergraduate"
"2090800000000044908",1,1,5,"JHS Undergraduate"
"2090900000000044909",1,1,3,"JHS Undergraduate"
"2091000000000044910",1,1,3,"JHS Undergraduate"
"2091100000000044911",1,1,3,"JHS Undergraduate"
"2091300000000044913",1,1,1,"Grade 1 to Grade 6/7"
"2091400000000044914",1,1,3,"JHS Graduate"
"2091500000000044915",1,1,3,"JHS Graduate"
"2091600000000044916",1,1,3,"Grade 1 to Grade 6/7"
"2091700000000044917",1,1,4,"JHS Undergraduate"
"2091800000000044918",1,1,3,"No Grade Completed"
"2092000000000044920",1,1,3,"JHS Graduate"
"2092100000000044921",1,1,3,"Grade 1 to Grade 6/7"
"2092200000000044922",1,1,3,"Grade 1 to Grade 6/7"
"2092300000000044923",1,1,3,"JHS Graduate"
"2092500000000044925",1,1,3,"JHS Graduate"
"2092600000000044926",1,1,3,"Grade 1 to Grade 6/7"
"2092700000000044927",1,2,"","JHS Graduate"
"2092900000000044929",1,1,3,"Grade 1 to Grade 6/7"
"2093000000000044930",1,1,1,"JHS Undergraduate"
"2093100000000044931",1,1,3,"Grade 1 to Grade 6/7"
"2093200000000044932",1,1,1,"Grade 1 to Grade 6/7"
"2093300000000044933",1,1,3,"Grade 1 to Grade 6/7"
"2093400000000044934",1,1,2,"Short Cycle Tertiary Education Graduate"
"2093500000000044935",1,1,3,"Grade 1 to Grade 6/7"
"2093600000000044936",1,1,3,"Grade 1 to Grade 6/7"
"2093700000000044937",1,1,3,"Grade 1 to Grade 6/7"
"2093800000000044938",1,1,3,"Grade 1 to Grade 6/7"
"2093900000000044939",1,1,1,"Grade 1 to Grade 6/7"
"2094000000000044940",1,1,3,"Bachelor Level Education Graduate"
"2094100000000044941",1,1,3,"Short Cycle Tertiary Education Graduate"
"2094200000000044942",1,2,"","Bachelor Level Education Graduate"
"2094300000000044943",1,1,4,"Bachelor Level Education Undergrad"
"2094400000000044944",1,1,4,"Grade 1 to Grade 6/7"
"2094500000000044945",1,1,0,"Bachelor Level Education Graduate"
"2094700000000044947",1,1,1,"Bachelor Level Education Graduate"
"2094800000000044948",1,1,1,"Bachelor Level Education Graduate"
"2094900000000044949",1,1,3,"Post Secondary/Non Tertiary Education Graduate"
"2095000000000044950",1,1,1,"JHS Undergraduate"
"2095100000000044951",1,1,1,"Doctoral Level Education Graduate"
"2095300000000044953",1,2,"","Bachelor Level Education Graduate"
"2095500000000044955",1,1,4,"Bachelor Level Education Graduate"
"2095600000000044956",1,1,2,"Post Secondary/Non Tertiary Education Graduate"
"2095800000000044958",1,1,3,"JHS Graduate"
"2095900000000044959",1,1,4,"JHS Graduate"
"2096000000000044960",1,2,"","JHS Graduate"
"2096100000000044961",1,1,3,"Grade 1 to Grade 6/7"
"2096200000000044962",1,1,3,"Grade 1 to Grade 6/7"
"2096300000000044963",1,1,3,"Grade 1 to Grade 6/7"
"2096400000000044964",1,1,3,"No Grade Completed"
"2096500000000044965",1,1,4,"Grade 1 to Grade 6/7"
"2096600000000044966",1,1,3,"Grade 1 to Grade 6/7"
"2096700000000044967",1,1,3,"Grade 1 to Grade 6/7"
"2096800000000044968",1,1,3,"Grade 1 to Grade 6/7"
"2096900000000044969",1,1,3,"No Grade Completed"
"2097000000000044970",1,1,3,"Grade 1 to Grade 6/7"
"2097100000000044971",1,1,1,"Grade 1 to Grade 6/7"
"2097200000000044972",1,1,3,"JHS Undergraduate"
"2097300000000044973",1,1,3,"No Grade Completed"
"2097400000000044974",1,1,3,"Grade 1 to Grade 6/7"
"2097600000000044976",1,1,3,"Post Secondary/Non Tertiary Education Graduate"
"2097700000000044977",1,1,3,"JHS Graduate"
"2097800000000044978",1,1,1,"Elementary Graduate"
"2098000000000044980",1,1,1,"Grade 1 to Grade 6/7"
"2098100000000044981",1,1,3,"JHS Graduate"
"2098200000000044982",1,1,1,"Post Secondary/Non Tertiary Education Graduate"
"2098500000000044985",1,1,1,"Grade 1 to Grade 6/7"
"2098700000000044987",1,1,1,"JHS Graduate"
"2099000000000044990",1,2,"","Bachelor Level Education Graduate"
"2099200000000044992",1,1,3,"JHS Graduate"
"2099300000000044993",1,1,3,"JHS Graduate"
"2099400000000044994",1,1,3,"Post Secondary/Non Tertiary Education Undergrad"
"2099500000000044995",1,1,3,"Bachelor Level Education Graduate"
"2099600000000044996",1,1,1,"Short Cycle Tertiary Education Undergrad"
"2099700000000044997",1,1,3,"Grade 1 to Grade 6/7"
"2099800000000044998",1,1,3,"JHS Graduate"
"2099900000000044999",1,1,4,"Grade 1 to Grade 6/7"
"2100000000000045000",1,1,2,"JHS Graduate"
"2100100000000045001",1,1,4,"JHS Graduate"
"2100200000000045002",1,1,4,"Grade 1 to Grade 6/7"
"2100300000000045003",1,1,3,"Grade 1 to Grade 6/7"
"2100400000000045004",1,1,4,"Grade 1 to Grade 6/7"
"2100500000000045005",1,1,4,"Grade 1 to Grade 6/7"
"2100600000000045006",1,1,4,"Grade 1 to Grade 6/7"
"2100700000000045007",1,1,4,"Grade 1 to Grade 6/7"
"2100800000000045008",1,1,4,"Grade 1 to Grade 6/7"
"2100900000000045009",1,1,0,"Grade 1 to Grade 6/7"
"2101000000000045010",1,1,4,"Grade 1 to Grade 6/7"
"2101100000000045011",1,1,4,"Grade 1 to Grade 6/7"
"2101200000000045012",1,1,4,"Grade 1 to Grade 6/7"
"2101300000000045013",1,1,4,"Grade 1 to Grade 6/7"
"2101500000000045015",1,1,1,"JHS Undergraduate"
"2101600000000045016",1,1,6,"JHS Graduate"
"2102000000000045020",1,1,4,"JHS Graduate"
"2102100000000045021",1,2,"","Grade 1 to Grade 6/7"
"2102300000000045023",1,2,"","JHS Graduate"
"2102400000000045024",1,1,3,"Grade 1 to Grade 6/7"
"2102500000000045025",1,1,4,"JHS Graduate"
"2102600000000045026",1,1,3,"JHS Undergraduate"
"2102700000000045027",1,2,"","Bachelor Level Education Undergrad"
"2102800000000045028",1,2,"","Grade 1 to Grade 6/7"
"2103000000000045030",1,1,3,"JHS Undergraduate"
"2103100000000045031",1,1,3,"JHS Undergraduate"
"2103200000000045032",1,1,3,"JHS Graduate"
"2103300000000045033",1,1,3,"Bachelor Level Education Graduate"
"2103400000000045034",1,1,3,"Grade 1 to Grade 6/7"
"2103500000000045035",1,1,3,"JHS Graduate"
"2103600000000045036",1,1,3,"JHS Graduate"
"2103700000000045037",1,1,3,"Grade 1 to Grade 6/7"
"2103800000000045038",1,2,"","Master Level Education Graduate"
"2104000000000045040",1,2,"","JHS Graduate"
"2104100000000045041",1,2,"","Grade 1 to Grade 6/7"
"2104300000000045043",1,1,3,"JHS Graduate"
"2104400000000045044",1,1,3,"Grade 1 to Grade 6/7"
"2104500000000045045",1,1,3,"No Grade Completed"
"2104600000000045046",1,1,2,"JHS Graduate"
"2104700000000045047",1,1,3,"Grade 1 to Grade 6/7"
"2104900000000045049",1,1,3,"Elementary Graduate"
"2105000000000045050",1,1,3,"Short Cycle Tertiary Education Undergrad"
"2105100000000045051",1,1,3,"Grade 1 to Grade 6/7"
"2105200000000045052",1,1,1,"JHS Graduate"
"2105300000000045053",1,1,3,"Elementary Graduate"
"2105500000000045055",1,1,1,"Elementary Graduate"
"2105600000000045056",1,1,3,"JHS Undergraduate"
"2105700000000045057",1,1,3,"JHS Graduate"
"2105800000000045058",1,1,3,"Grade 1 to Grade 6/7"
"2105900000000045059",1,1,1,"Grade 1 to Grade 6/7"
"2106000000000045060",1,1,1,"JHS Graduate"
"2106100000000045061",1,1,3,"Elementary Graduate"
"2106200000000045062",1,1,3,"Elementary Graduate"
"2106400000000045064",1,1,3,"Short Cycle Tertiary Education Undergrad"
"2106500000000045065",1,1,3,"Grade 1 to Grade 6/7"
"2106600000000045066",1,1,2,"JHS Graduate"
"2106700000000045067",1,1,1,"JHS Undergraduate"
"2106800000000045068",1,1,1,"JHS Undergraduate"
"2106900000000045069",1,1,1,"Grade 1 to Grade 6/7"
"2107000000000045070",1,1,3,"JHS Graduate"
"2107100000000045071",1,1,3,"JHS Undergraduate"
"2107200000000045072",1,1,3,"Grade 1 to Grade 6/7"
"2107300000000045073",1,1,2,"JHS Graduate"
"2107400000000045074",1,1,3,"JHS Undergraduate"
"2107600000000045076",1,1,1,"Grade 1 to Grade 6/7"
"2107700000000045077",1,1,3,"Grade 1 to Grade 6/7"
"2107800000000045078",1,1,3,"Grade 1 to Grade 6/7"
"2107900000000045079",1,1,3,"Grade 1 to Grade 6/7"
"2108100000000045081",1,1,3,"Bachelor Level Education Undergrad"
"2108300000000045083",1,1,3,"JHS Undergraduate"
"2108400000000045084",1,1,3,"JHS Graduate"
"2108500000000045085",1,1,1,"JHS Undergraduate"
"2108700000000045087",1,1,1,"Elementary Graduate"
"2108900000000045089",1,1,3,"JHS Undergraduate"
"2109000000000045090",1,2,"","Grade 1 to Grade 6/7"
"2109200000000045092",1,1,3,"JHS Graduate"
"2109300000000045093",1,1,2,"JHS Graduate"
"2109500000000045095",1,1,1,"JHS Undergraduate"
"2109600000000045096",1,1,1,"JHS Undergraduate"
"2109700000000045097",1,2,"","JHS Graduate"
"2110100000000045101",1,1,6,"JHS Graduate"
"2110300000000045103",1,1,1,"JHS Graduate"
"2110400000000045104",1,1,1,"Bachelor Level Education Graduate"
"2110800000000045108",1,1,1,"Bachelor Level Education Undergrad"
"2111000000000045110",1,1,3,"JHS Graduate"
"2111200000000045112",1,1,3,"Grade 1 to Grade 6/7"
"2111300000000045113",1,1,3,"Elementary Graduate"
"2111400000000045114",1,1,3,"Grade 1 to Grade 6/7"
"2111500000000045115",1,1,3,"Grade 1 to Grade 6/7"
"2111600000000045116",1,1,2,"Bachelor Level Education Graduate"
"2111800000000045118",1,1,3,"Bachelor Level Education Undergrad"
"2111900000000045119",1,1,2,"Bachelor Level Education Undergrad"
"2112000000000045120",1,1,2,"Bachelor Level Education Graduate"
"2112100000000045121",1,1,2,"JHS Graduate"
"2112200000000045122",1,2,"","JHS Graduate"
"2112300000000045123",1,1,1,"Bachelor Level Education Undergrad"
"2112400000000045124",1,1,3,"JHS Graduate"
"2112500000000045125",1,1,2,"Bachelor Level Education Undergrad"
"2112700000000045127",1,1,3,"Grade 1 to Grade 6/7"
"2112800000000045128",1,1,2,"Bachelor Level Education Graduate"
"2113000000000045130",1,1,1,"Elementary Graduate"
"2113100000000045131",1,2,"","Bachelor Level Education Undergrad"
"2113200000000045132",1,1,1,"JHS Undergraduate"
"2113300000000045133",1,2,"","JHS Undergraduate"
"2113400000000045134",1,2,"","JHS Undergraduate"
"2113500000000045135",1,1,1,"Grade 1 to Grade 6/7"
"2113600000000045136",1,1,3,"JHS Undergraduate"
"2113700000000045137",1,1,1,"Grade 1 to Grade 6/7"
"2113800000000045138",1,1,3,"Grade 1 to Grade 6/7"
"2113900000000045139",1,2,"","Bachelor Level Education Undergrad"
"2114000000000045140",1,1,1,"JHS Undergraduate"
"2114100000000045141",1,1,3,"JHS Undergraduate"
"2114200000000045142",1,1,4,"Bachelor Level Education Undergrad"
"2114300000000045143",1,1,1,"Bachelor Level Education Graduate"
"2114400000000045144",1,1,1,"Grade 1 to Grade 6/7"
"2114500000000045145",1,1,2,"Bachelor Level Education Graduate"
"2114600000000045146",1,1,2,"Bachelor Level Education Graduate"
"2114700000000045147",1,1,2,"Bachelor Level Education Graduate"
"2114900000000045149",1,1,1,"JHS Undergraduate"
"2115000000000045150",1,1,1,"Grade 1 to Grade 6/7"
"2115100000000045151",1,1,1,"Grade 1 to Grade 6/7"
"2115200000000045152",1,1,3,"Grade 1 to Grade 6/7"
"2115400000000045154",1,1,3,"Grade 1 to Grade 6/7"
"2115600000000045156",1,1,1,"Grade 1 to Grade 6/7"
"2115700000000045157",1,1,3,"Grade 1 to Grade 6/7"
"2115800000000045158",1,1,1,"Bachelor Level Education Undergrad"
"2115900000000045159",1,1,2,"Bachelor Level Education Graduate"
"2116000000000045160",1,1,2,"Bachelor Level Education Undergrad"
"2116100000000045161",1,1,3,"JHS Graduate"
"2116200000000045162",1,1,1,"Bachelor Level Education Undergrad"
"2116300000000045163",1,2,"","Grade 1 to Grade 6/7"
"2116600000000045166",1,1,2,"JHS Graduate"
"2116700000000045167",1,1,3,"Elementary Graduate"
"2116800000000045168",1,1,1,"JHS Undergraduate"
"2116900000000045169",1,2,"","Bachelor Level Education Graduate"
"2117100000000045171",1,2,"","Elementary Graduate"
"2117300000000045173",1,1,1,"Post Secondary/Non Tertiary Education Undergrad"
