REG,HHID,H3,H4,H6,H8,H5_A,H5_B,H5_C,H5_D,H5_E,H5_F,H7_A,H7_B,H7_C,H7_D,H7_E,H7_F,H9_A,H9_B,H9_C,H9_D,H9_E,H9_F,H9_G,H9_H,H9_I,H9_J,H9_K,H9_L,H9_M
16,002936100000000053361,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002936200000000053362,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002936300000000053363,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002936400000000053364,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002936500000000053365,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002936600000000053366,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002936700000000053367,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002936800000000053368,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
16,002936900000000053369,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002937000000000053370,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002937100000000053371,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002937200000000053372,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002937300000000053373,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002937400000000053374,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002937500000000053375,2,2,2,1,,,,,,,,,,,,,1,2,3,4,,,7,8,9,,,12,
16,002937600000000053376,1,2,2,1,,,,,,,,,,,,,1,2,3,4,,6,7,,,,,12,
16,002937700000000053377,1,1,2,2,,2,3,,,,,,,,,,,,,,,,,,,,,,
16,002937800000000053378,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002937900000000053379,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002938000000000053380,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002938100000000053381,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002938200000000053382,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002938300000000053383,1,2,2,1,,,,,,,,,,,,,1,2,3,4,,6,7,,9,,,,
16,002938400000000053384,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002938500000000053385,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002938600000000053386,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002938700000000053387,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002938800000000053388,1,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
16,002938900000000053389,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002939000000000053390,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002939100000000053391,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002939200000000053392,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002939300000000053393,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,002939400000000053394,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002939500000000053395,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002939600000000053396,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002939700000000053397,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002939800000000053398,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,
16,002939900000000053399,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002940000000000053400,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002940100000000053401,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002940200000000053402,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002940300000000053403,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002940400000000053404,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002940500000000053405,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002940600000000053406,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002940700000000053407,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
16,002940800000000053408,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002940900000000053409,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002941000000000053410,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002941100000000053411,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002941200000000053412,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002941300000000053413,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002941400000000053414,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002941500000000053415,2,1,2,1,,,,,5,,,,,,,,,,,4,,,,,,,,,13
16,002941600000000053416,2,2,2,1,,,,,,,,,,,,,,,,4,,,7,,9,,,,
16,002941700000000053417,1,1,2,2,,,,,5,6,,,,,,,,,,,,,,,,,,,
16,002941800000000053418,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002941900000000053419,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942000000000053420,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942100000000053421,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942200000000053422,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942300000000053423,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942400000000053424,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942500000000053425,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942600000000053426,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942700000000053427,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942800000000053428,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002942900000000053429,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943000000000053430,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943100000000053431,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943200000000053432,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943300000000053433,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943400000000053434,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943500000000053435,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943600000000053436,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943700000000053437,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943800000000053438,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002943900000000053439,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002944000000000053440,2,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,
16,002944100000000053441,2,1,2,2,,2,,,5,,,,,,,,,,,,,,,,,,,,
16,002944200000000053442,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002944300000000053443,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002944400000000053444,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002944500000000053445,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
16,002944600000000053446,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,002944700000000053447,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002944800000000053448,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002944900000000053449,2,2,2,1,,,,,,,,,,,,,,,,,,,,,9,,,12,
16,002945000000000053450,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002945100000000053451,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002945200000000053452,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002945300000000053453,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002945400000000053454,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002945500000000053455,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,12,
16,002945600000000053456,1,2,2,1,,,,,,,,,,,,,,,,,,,,,9,,,12,
16,002945700000000053457,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002945800000000053458,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002945900000000053459,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,12,
16,002946000000000053460,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002946100000000053461,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002946200000000053462,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002946300000000053463,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002946400000000053464,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002946500000000053465,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002946600000000053466,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002946700000000053467,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002946800000000053468,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002946900000000053469,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002947000000000053470,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,002947100000000053471,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002947200000000053472,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002947300000000053473,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
16,002947400000000053474,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,
16,002947500000000053475,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002947600000000053476,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002947700000000053477,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002947800000000053478,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002947900000000053479,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002948000000000053480,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002948100000000053481,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002948200000000053482,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002948300000000053483,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002948400000000053484,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,002948500000000053485,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,002948600000000053486,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002948700000000053487,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002948800000000053488,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002948900000000053489,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949000000000053490,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949100000000053491,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949200000000053492,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949300000000053493,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949400000000053494,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949500000000053495,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949600000000053496,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949700000000053497,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949800000000053498,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002949900000000053499,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002950000000000053500,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002950100000000053501,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002950200000000053502,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002950300000000053503,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002950400000000053504,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002950500000000053505,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002950600000000053506,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002950700000000053507,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,002950800000000053508,1,1,2,2,1,,,,5,,,,,,,,,,,,,,,,,,,,
16,002950900000000053509,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,002951000000000053510,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002951100000000053511,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002951200000000053512,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002951300000000053513,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002951400000000053514,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002951500000000053515,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002951600000000053516,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002951700000000053517,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002951800000000053518,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002951900000000053519,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952000000000053520,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952100000000053521,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952200000000053522,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952300000000053523,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952400000000053524,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952500000000053525,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952600000000053526,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952700000000053527,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952800000000053528,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002952900000000053529,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002953000000000053530,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002953100000000053531,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002953200000000053532,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,
3,002953300000000053533,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002953400000000053534,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002953500000000053535,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002953600000000053536,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002953700000000053537,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002953800000000053538,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002953900000000053539,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,002954000000000053540,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,002954100000000053541,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002954200000000053542,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002954300000000053543,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
3,002954400000000053544,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002954500000000053545,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002954600000000053546,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002954700000000053547,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002954800000000053548,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002954900000000053549,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002955000000000053550,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002955100000000053551,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002955200000000053552,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002955300000000053553,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002955400000000053554,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002955500000000053555,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002955600000000053556,1,2,2,1,,,,,,,,,,,,,,,,,,,7,,,,11,,
3,002955700000000053557,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002955800000000053558,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002955900000000053559,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002956000000000053560,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002956100000000053561,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002956200000000053562,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002956300000000053563,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002956400000000053564,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
3,002956500000000053565,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
3,002956600000000053566,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002956700000000053567,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002956800000000053568,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002956900000000053569,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957000000000053570,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957100000000053571,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957200000000053572,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957300000000053573,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957400000000053574,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957500000000053575,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957600000000053576,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957700000000053577,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957800000000053578,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002957900000000053579,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958000000000053580,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958100000000053581,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958200000000053582,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958300000000053583,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958400000000053584,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958500000000053585,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958600000000053586,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958700000000053587,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958800000000053588,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002958900000000053589,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002959000000000053590,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002959100000000053591,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002959200000000053592,2,2,2,1,,,,,,,,,,,,,,2,3,4,,,,,9,10,11,,
3,002959300000000053593,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002959400000000053594,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002959500000000053595,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002959600000000053596,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002959700000000053597,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002959800000000053598,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002959900000000053599,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002960000000000053600,1,1,2,2,,2,3,,,,,,,,,,,,,,,,,,,,,,
3,002960100000000053601,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,002960200000000053602,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002960300000000053603,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002960400000000053604,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002960500000000053605,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002960600000000053606,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002960700000000053607,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002960800000000053608,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002960900000000053609,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961000000000053610,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961100000000053611,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961200000000053612,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961300000000053613,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961400000000053614,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961500000000053615,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961600000000053616,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961700000000053617,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961800000000053618,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002961900000000053619,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962000000000053620,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962100000000053621,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962200000000053622,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962300000000053623,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962400000000053624,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962500000000053625,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962600000000053626,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962700000000053627,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962800000000053628,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002962900000000053629,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963000000000053630,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963100000000053631,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963200000000053632,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963300000000053633,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963400000000053634,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963500000000053635,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963600000000053636,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963700000000053637,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963800000000053638,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002963900000000053639,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964000000000053640,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964100000000053641,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964200000000053642,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964300000000053643,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964400000000053644,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964500000000053645,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964600000000053646,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964700000000053647,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964800000000053648,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002964900000000053649,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002965000000000053650,2,1,2,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,
3,002965100000000053651,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002965200000000053652,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002965300000000053653,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002965400000000053654,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002965500000000053655,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002965600000000053656,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002965700000000053657,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002965800000000053658,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002965900000000053659,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966000000000053660,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966100000000053661,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966200000000053662,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966300000000053663,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966400000000053664,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966500000000053665,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966600000000053666,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966700000000053667,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966800000000053668,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002966900000000053669,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967000000000053670,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967100000000053671,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967200000000053672,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967300000000053673,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967400000000053674,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967500000000053675,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967600000000053676,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967700000000053677,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967800000000053678,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002967900000000053679,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002968000000000053680,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,002968100000000053681,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
